350,16.40944
351,18.98524
352,21.7681
353,24.6005
354,27.57041
355,30.38038
356,32.85357
357,34.78966
358,36.02422
359,36.49086
360,36.44497
361,35.98839
362,35.51192
363,35.14925
364,35.11012
365,35.4819
366,36.29782
367,37.72443
368,39.75842
369,42.38123
370,45.58308
371,49.5682
372,54.12029
373,59.0541
374,64.19406
375,69.36262
376,74.28664
377,78.51295
378,81.99899
379,84.41193
380,85.88739
381,86.5974
382,86.83829
383,86.72253
384,86.49099
385,86.21687
386,86.2183
387,86.2671
388,86.76672
389,87.26167
390,87.96579
391,88.72926
392,89.47311
393,90.09357
394,90.71635
395,91.03461
396,91.19379
397,91.25462
398,90.92401
399,90.56221
400,90.13337
401,89.49399
402,89.09111
403,88.69062
404,88.23538
405,88.05951
406,87.95621
407,87.95724
408,88.11707
409,88.37759
410,88.78075
411,89.24214
412,89.54439
413,90.15883
414,90.57774
415,91.13229
416,91.46349
417,91.82193
418,92.08979
419,92.21534
420,92.37365
421,92.39528
422,92.29298
423,92.0754
424,91.82811
425,91.55901
426,91.22817
427,90.81456
428,90.57909
429,90.17835
430,89.83182
431,89.50748
432,89.23643
433,89.03667
434,88.96246
435,88.85013
436,88.81663
437,88.8466
438,89.06223
439,89.29353
440,89.48981
441,89.87101
442,90.30305
443,90.71692
444,91.14404
445,91.52689
446,91.91953
447,92.35002
448,92.65001
449,92.88707
450,93.02855
451,93.09001
452,93.09631
453,93.03869
454,92.91457
455,92.61156
456,92.28471
457,91.93444
458,91.51755
459,91.1567
460,90.67988
461,90.37033
462,89.95058
463,89.71007
464,89.46035
465,89.29614
466,89.17257
467,89.15745
468,89.20864
469,89.36031
470,89.59088
471,89.94137
472,90.25746
473,90.64487
474,91.134
475,91.51729
476,91.98168
477,92.42075
478,92.83679
479,93.24644
480,93.55324
481,93.94312
482,94.12352
483,94.22695
484,94.34775
485,94.31528
486,94.38105
487,94.17611
488,94.0213
489,93.85531
490,93.65612
491,93.48535
492,93.2016
493,92.97047
494,92.70886
495,92.61242
496,92.36349
497,92.21589
498,92.18875
499,92.07728
500,92.0517
501,91.97781
502,92.14029
503,92.18893
504,92.31972
505,92.42638
506,92.57173
507,92.78707
508,92.97701
509,93.10439
510,93.32779
511,93.46944
512,93.68934
513,93.84702
514,94.06133
515,94.11565
516,94.32216
517,94.37148
518,94.45325
519,94.52052
520,94.59312
521,94.59574
522,94.69784
523,94.61592
524,94.65911
525,94.55664
526,94.48306
527,94.38372
528,94.24666
529,94.13885
530,93.99821
531,93.7174
532,93.52559
533,93.24902
534,93.04207
535,92.70911
536,92.40419
537,92.07165
538,91.77772
539,91.56012
540,91.3335
541,91.14
542,91.02003
543,91.00824
544,91.07275
545,91.2009
546,91.42939
547,91.71786
548,92.25816
549,92.76361
550,93.21021
551,93.77589
552,94.14201
553,94.40063
554,94.24369
555,93.5809
556,92.31762
557,90.17094
558,86.99415
559,82.97251
560,77.96522
561,72.07645
562,65.76274
563,59.05011
564,52.26678
565,45.91595
566,39.76353
567,34.22708
568,29.27363
569,25.0159
570,21.37835
571,18.18597
572,15.48548
573,13.26572
574,11.37624
575,9.7706
576,8.39889
577,7.26829
578,6.29727
579,5.48111
580,4.7949
581,4.20203
582,3.68924
583,3.24843
584,2.8793
585,2.56025
586,2.28144
587,2.03683
588,1.81918
589,1.63641
590,1.47701
591,1.33345
592,1.20773
593,1.09222
594,0.99785
595,0.91432
596,0.83573
597,0.76549
598,0.70477
599,0.65057
600,0.59844
601,0.55796
602,0.51629
603,0.48055
604,0.4447
605,0.41269
606,0.38704
607,0.36525
608,0.33927
609,0.32061
610,0.30134
611,0.2856
612,0.26809
613,0.25219
614,0.23782
615,0.22491
616,0.21418
617,0.20067
618,0.19352
619,0.18585
620,0.17849
621,0.16796
622,0.16254
623,0.14985
624,0.15115
625,0.14457
626,0.13955
627,0.13396
628,0.12991
629,0.12222
630,0.11618
631,0.11665
632,0.11124
633,0.11104
634,0.10513
635,0.10022
636,0.09477
637,0.09611
638,0.09353
639,0.09164
640,0.08902
641,0.08789
642,0.08816
643,0.0847
644,0.08224
645,0.08075
646,0.07892
647,0.0739
648,0.07718
649,0.07183
650,0.07212
651,0.07225
652,0.06893
653,0.07
654,0.06907
655,0.06864
656,0.06903
657,0.06704
658,0.06967
659,0.06843
660,0.06744
661,0.06666
662,0.06717
663,0.06606
664,0.06477
665,0.06493
666,0.06375
667,0.06508
668,0.06467
669,0.06601
670,0.06719
671,0.0648
672,0.06172
673,0.06607
674,0.06857
675,0.06645
676,0.0654
677,0.06453
